w1,w2,b
0.23556731926113295,-0.30317616350094445,-0.07920004302838027
0.23556684813158868,-0.30317555714709776,-0.07920004302838374
0.23556637700298788,-0.3031749507944639,-0.07920004302838721
0.23556590587532877,-0.30317434444304237,-0.07920004302839068
0.23556543474861136,-0.303173738092833,-0.07920004302839415
0.23556496362283785,-0.3031731317438362,-0.07920004302839762
0.23556449249800737,-0.3031725253960522,-0.07920004302840108
0.2355640213741177,-0.30317191904948126,-0.07920004302840455
0.23556355025116882,-0.3031713127041227,-0.07920004302840802
0.2355630791291652,-0.30317070635997667,-0.0792000430284115
0.2355626080081028,-0.3031701000170439,-0.07920004302841496
0.2355621368879821,-0.30316949367532353,-0.07920004302841843
0.23556166576880333,-0.3031688873348155,-0.0792000430284219
